;Vanguard Consumer Discretion ETF (VCR);Vanguard Consumer Staples ETF (VDC);Vanguard Energy ETF (VDE);Vanguard Financials ETF (VFH);Vanguard Health Care ETF (VHT);Vanguard Industrials ETF (VIS);Vanguard Information Tech ETF (VGT);Vanguard Materials ETF (VAW);Vanguard REIT ETF (VNQ);Vanguard Communication Services ETF (VOX);Vanguard Utilities ETF (VPU)
26/04/2021;311.853363;177.7598419;64.98510742;87.38988495;240.6135864;194.5563507;386.6106567;181.0695496;96.7769928;135.8741455;142.6209259
27/04/2021;312.3204651;177.7104187;65.72914124;88.12251282;239.3020782;196.0475006;385.2556763;180.752182;96.76712036;135.4857941;141.4397125
28/04/2021;312.250885;177.6906433;68.03955078;88.3403244;238.8152161;195.4311523;382.2069397;181.14888;96.55989838;136.3919525;141.2527008
29/04/2021;312.270752;179.4701233;68.78358459;89.73625946;237.3149261;196.4749603;381.0312805;181.8233032;97.38882446;139.5087433;142.6012268
30/04/2021;312.1018066;179.4305725;66.85498047;88.90463257;236.6989136;194.8943481;375.5515442;180.0678406;97.77367401;138.1146545;143.5363617
03/05/2021;311.3167114;181.1309662;68.79336548;89.34024811;238.3184357;196.9024353;374.0470886;183.1324463;97.58618164;137.308075;143.5560303
04/05/2021;308.0569458;180.013855;68.91085052;89.96396637;237.1658936;197.3597107;366.4651489;185.522644;96.95462036;135.6052856;143.0835571
05/05/2021;306.7550354;179.8655701;71.13314819;90.71638489;236.8479462;197.3994904;365.3692017;187.9326782;95.34611511;134.8982849;140.6620789
06/05/2021;307.3115845;182.2579651;71.43663025;91.78562164;236.5895996;198.4134674;367.6009216;189.5492706;95.8789978;135.8343201;141.8531342
07/05/2021;310.5614014;182.5545502;72.98342896;92.30043793;238.6065674;200.5507965;371.1278992;191.4534912;97.14212036;137.3279877;142.2468719
10/05/2021;304.7773132;183.6617889;72.67015839;91.97372437;237.1161957;200.2326813;361.5333557;190.6501465;97.11251831;134.7588654;143.5166626
11/05/2021;301.5473633;182.1887512;71.14293671;90.50848389;235.6059723;197.5784149;361.2145386;191.245224;95.88885498;134.3506012;141.8531342
12/05/2021;290.7047119;179.4602356;71.36810303;89.05313873;232.8438416;192.2798309;350.5838318;185.9689331;93.46129608;131.2935638;138.4177856
13/05/2021;293.4377441;182.2283173;70.35974884;90.93419647;234.4633636;195.9977875;354.5691223;188.9641266;94.67507935;132.209671;141.1739349
14/05/2021;299.7485046;183.2663422;72.74846649;92.37963104;236.3312836;199.0099487;362.7787476;191.0766144;95.80004883;134.6792145;141.8236084
17/05/2021;299.6590881;182.890686;74.49106598;92.48854065;235.8643036;198.4830627;360.0488586;192.8717499;95.89872742;133.583847;140.6030273
18/05/2021;297.2242126;182.3271637;72.79742432;91.24110413;236.2418671;195.6598053;357.6875916;190.5509949;95.91846466;132.2993011;140.5734863
19/05/2021;294.2924194;181.5165253;71.02545929;90.71638489;235.6457214;194.2481537;358.9429321;187.4070282;95.61255646;132.3789673;140.3667908
20/05/2021;296.4589539;182.9697723;70.95693207;90.88468933;238.5966187;194.7750397;366.0466614;187.4367828;96.68817902;134.7987061;141.4495544
21/05/2021;295.5049133;182.9796448;71.13314819;91.67671204;238.4575348;195.8486786;364.2931824;188.0318604;96.58950043;134.4302673;142.1090546
24/05/2021;297.9993896;183.6617889;71.74011993;91.98362732;238.8251343;197.0614777;370.6297302;189.5790253;97.79341125;136.8798828;141.9909515
25/05/2021;298.9137268;183.5530396;70.27163696;90.96389008;238.2190704;196.2164917;370.7492981;187.6549835;97.7638092;136.601059;140.2191315
26/05/2021;302.8691406;183.5728149;71.01567078;91.4391098;237.543457;197.0714264;371.4766235;188.0120239;98.19800568;137.5868835;140.3963165
27/05/2021;304.0220032;182.2975159;71.15272522;92.36974335;237.2652435;199.4572906;369.912384;189.7873077;97.97103882;138.15448;139.4414978
28/05/2021;303.1772461;182.7226257;71.23104858;92.57764435;238.4376526;199.7853394;370.9087219;189.8071442;98.56313324;137.995163;140.1797485
01/06/2021;303.3262939;182.356842;74.18758392;93.13205719;234.8608093;200.7893829;369.2448425;192.5047913;100.3393936;138.2938995;139.5891418
02/06/2021;302.1436462;183.1378326;75.62669373;93.13205719;234.3540649;199.9642792;371.3470764;190.7790833;101.51371;138.7419891;140.2486572
03/06/2021;298.2876282;183.9880219;75.85186768;93.37956238;235.0595093;199.0795135;367.3717957;190.4815521;101.1387177;137.1587219;141.1345673
04/06/2021;300.4143982;184.5515137;76.40988922;93.54787445;235.9835205;200.0636902;374.3161316;191.0072021;101.1880646;138.5727081;140.858963
07/06/2021;301.0405273;184.4328918;76.13576508;93.14196014;237.901123;199.1292114;374.834198;188.8252716;102.382103;139.7975159;141.2723694
08/06/2021;303.8729248;183.246582;76.82106018;93.0627594;237.5831757;199.815155;375.4917603;189.5790253;103.2307663;139.6481628;140.2191315
09/06/2021;302.0144958;182.1195679;76.4196701;92.10242462;239.5901947;197.7573547;375.292511;188.2897186;103.3689194;139.2498322;141.4593964
10/06/2021;302.3822021;183.1081696;76.30220032;91.11239624;243.6837158;196.6936646;378.6700134;187.198761;104.1090393;139.8074646;142.4240417
11/06/2021;304.8766785;183.1575928;76.12598419;91.66681671;242.4715576;197.3597107;380.9914246;188.0318604;103.6945724;140.2754822;142.8079529
14/06/2021;304.1909485;183.0093079;75.79312134;90.71638489;242.7398224;196.2960358;385.1958923;185.3837891;104.0991669;141.2214966;142.9359131
15/06/2021;302.7001953;182.4359283;77.31054688;91.15200043;241.8952942;196.9223175;382.5456543;185.1060944;102.9840622;140.3153229;143.3985443
16/06/2021;302.6703796;180.1225891;77.0462265;91.07279968;241.1600494;195.0931549;380.9416199;183.2018738;102.3130264;139.2598114;141.3215942
17/06/2021;303.1374817;180.4686127;74.14842224;88.40962219;243.1968689;192.1704865;385.8534546;178.639679;102.1847534;140.195816;141.9810944
18/06/2021;300.9908142;177.3149872;72.07297516;86.26125336;240.5738373;189.7051086;382.7648621;175.4263153;100.4479523;138.7419891;138.2209167
21/06/2021;303.7850647;179.2269592;75.14310455;88.34714508;243.5148163;193.6716003;386.1722717;179.1226349;102.5202637;140.1533966;140.0988312
22/06/2021;306.8997498;179.7638702;75.6962738;88.41674805;244.3096771;194.3674622;389.8785706;179.8394165;101.987381;141.4401245;139.1866455
23/06/2021;308.9297791;178.7298279;75.91359711;88.67524719;243.3459015;193.9598846;389.6095581;178.8240051;101.8097458;141.7194214;137.7687988
24/06/2021;310.1537476;179.455658;76.60507202;89.75894928;244.7299347;195.5665131;392.2797241;179.7995911;101.5901184;143.0959167;137.6894836
25/06/2021;311.1786804;180.8774567;76.93104553;90.8526001;246.2145996;196.1047058;392.1898804;179.6403046;102.2758636;143.4849243;139.2560425
28/06/2021;311.3478699;180.9371033;74.38248444;89.97768402;246.6829224;195.0283051;396.3707275;179.2321472;101.9777145;144.5222778;140.0591583
29/06/2021;311.8653259;180.09198;73.98735809;89.68935394;246.6031952;194.4502411;399.2044983;179.1624756;101.69944;143.7741852;137.7787323
30/06/2021;312.4723511;181.4640656;74.96529388;89.92797089;246.2444916;195.7957306;397.8973694;179.978775;101.1627655;143.4550018;137.5804138
01/07/2021;313.9550476;180.7879639;76.31860352;90.68358612;248.4963837;196.991745;398.0270996;181.0240784;101.6000595;144.2828827;139.1073303
02/07/2021;316.2636719;181.1061249;76.07164764;90.50462341;250.0308685;197.1113434;402.8265686;181.1236267;101.9081421;145.0608978;139.3056335
06/07/2021;316.7413025;180.3703766;73.55271912;89.11270142;249.4130859;195.2475739;404.8222046;178.2067719;102.6535263;144.6918488;139.8212128
07/07/2021;316.1840515;181.265213;72.24880219;89.15247345;250.0707245;196.6728058;406.3787842;180.008667;103.0113068;143.6345367;140.723465
08/07/2021;314.9401855;180.7283173;72.02160645;87.42251587;249.3732452;193.9818115;402.41745;177.5298309;102.7230911;142.3079224;140.1880646
09/07/2021;318.6419678;181.7524109;73.55271912;89.86831665;250.1902924;197.1910858;406.2191162;181.233139;104.4126129;143.7542267;140.4954224
12/07/2021;320.3634949;181.5535583;73.47369385;90.8327179;250.6386719;197.5000458;406.1792297;181.9499054;105.3070679;144.4823914;140.9217682
13/07/2021;316.5522461;181.0067139;72.85137177;89.64958954;249.5426331;195.3671722;407.057312;179.6303558;103.8361893;143.6644592;139.7914734
14/07/2021;315.1590881;182.4981079;70.53000641;89.12264252;248.1476288;194.7293091;408.8234253;179.3117828;104.5616913;143.006134;140.8027802
15/07/2021;313.0793457;183.2438202;69.53231049;89.57998657;247.7291412;195.0183411;405.1015625;179.2719727;104.7306442;142.1682739;142.3792877
16/07/2021;308.7307434;183.1642761;67.56655884;88.30738068;248.5362396;193.1246643;401.3996887;176.1858826;104.6610718;141.0411377;143.6583099
19/07/2021;305.4071045;182.6671448;65.04763031;85.82180786;246.8622589;189.3173828;396.5403748;172.2237396;102.7529068;139.0462036;141.1894684
20/07/2021;312.0344849;183.0250702;66.10459137;87.97927856;250.1404724;194.5897827;402.9862061;174.5930634;105.1778717;141.1807709;142.0025024
21/07/2021;315.258606;182.6969604;68.50498199;89.48056793;250.8578949;196.6827698;407.0971985;176.6338501;105.1679306;142.4475555;140.5648346
22/07/2021;316.0845642;182.1302185;67.74436951;88.53605652;252.0536041;195.606369;409.8013;176.3750305;104.3331146;142.5473175;140.6342316
23/07/2021;318.930542;183.969635;67.39863586;88.754776;254.534668;196.5731354;413.8224792;177.4402313;105.1977463;146.4473877;142.4685059
26/07/2021;321.2889404;184.496582;69.10755157;89.26184082;252.5717316;196.6329346;413.9222412;179.1724243;105.2474442;147.4348755;142.3098755
27/07/2021;317.7662659;184.6755676;68.25802612;89.29166412;253.2692108;195.6462402;409.4121399;179.3018341;105.8437424;145.6294708;144.6795502
28/07/2021;317.2189636;183.2935333;68.92974091;89.25189209;255.0827026;195.5764771;409.8411865;180.0683899;105.4760208;146.8363953;143.9656677
29/07/2021;320.3237;184.1883698;69.48291779;90.23618317;255.2819977;197.0515442;411.8667297;182.3978882;105.495903;145.230484;144.1838074
30/07/2021;313.5271606;184.4369354;68.44571686;89.66947174;255.5012054;196.6728058;411.3079529;182.7662201;105.6350403;144.3128052;142.9741669
02/08/2021;314.3232117;183.6812897;67.87277985;89.48056793;255.7403412;195.3472443;410.2902222;180.6358185;105.4064484;143.8839111;144.0747375
03/08/2021;316.4129333;184.4766998;68.98901367;90.39525604;258.8092957;197.7292786;412.5751953;182.537262;105.5356522;143.2754517;145.0166626
04/08/2021;313.2584534;181.9910278;66.92447662;89.86831665;258.221405;194.9983978;413.6029663;180.0186157;105.2076874;143.3652191;144.7092896
05/08/2021;316.9801636;183.0747986;67.78388214;90.9818573;257.9025574;196.1146851;416.2172241;179.978775;106.4400406;145.0309753;146.2163849
06/08/2021;315.0993958;183.1145477;68.42595673;92.82117462;257.0157471;196.9319458;415.568634;182.5273132;106.2512207;144.6020813;146.117218
09/08/2021;314.5620422;183.7608337;67.4776535;92.99019623;257.6036377;196.184433;414.5508423;182.5969849;105.6847229;144.3527222;146.0081635
10/08/2021;316.6915588;185.0533752;68.80133057;93.88500214;256.3083191;197.9983826;411.4277039;185.6233521;104.680954;144.2031097;146.1667938
11/08/2021;317.9951477;185.6300507;69.22608948;94.89910889;253.8471375;200.4601593;411.068512;188.2116852;105.2971268;144.3427429;147.4854889
12/08/2021;317.8359375;185.5803375;69.11743164;94.99854279;255.8499298;200.1611481;413.2936401;187.8931274;105.5257111;144.7118073;147.6639557
13/08/2021;316.7910767;186.9027252;68.08022308;94.41194153;256.7965393;199.214325;415.1694946;187.9528503;106.1021423;144.4724121;148.486908
16/08/2021;315.4874878;187.9964142;66.74667358;94.22303772;258.8292542;199.6129913;415.9378357;186.8279114;105.9729385;144.5222778;149.2801056
17/08/2021;307.9048157;188.056076;66.27252197;93.35806274;261.6789856;197.4103546;412.3856201;184.4685516;105.8636169;143.2555084;149.3792572
18/08/2021;307.9545593;185.5902863;64.83030701;92.33400726;258.032074;195.2774658;407.1171875;182.6865845;104.8995972;142.3079224;148.5265656
19/08/2021;305.9146118;186.803299;63.01273346;91.52867889;258.5003967;193.7226563;410.1804199;180.4566345;105.4064484;141.9188995;149.0223236
20/08/2021;308.9795227;187.2904816;63.25968552;92.31411743;260.4234924;194.5598755;415.3690796;181.6611938;105.9331818;143.4550018;150.8565826
23/08/2021;312.8305664;186.882843;65.65019989;93.01008606;261.5594177;196.3439026;421.2062683;183.4829865;105.7344208;145.5397034;148.9925842
24/08/2021;316.1840515;185.5604706;66.80593872;93.63644409;261.1309509;197.4601746;421.8049622;184.9364471;105.2673111;146.3875275;148.0903168
25/08/2021;317.5075684;185.4709625;67.3887558;94.74998474;260.8121033;198.7359161;421.8348999;185.8323975;105.1977463;146.776535;148.4373474
26/08/2021;314.3630371;184.4766998;66.41082001;94.17333221;259.5765381;197.7292786;419.360321;184.3490906;105.2375031;145.5197449;147.9118347
27/08/2021;317.4677429;185.4013824;68.39632416;95.53541565;260.0249329;199.5631409;424.15979;187.2559967;106.3406601;147.8937073;148.0010834
30/08/2021;319.0201111;186.1271973;67.53692627;94.17333221;261.5295105;199.2342377;428.3605652;186.8677521;107.404068;148.9709625;148.2985382
31/08/2021;319.3684082;186.5348511;67.18131256;94.25286865;261.5494385;198.5465546;425.7463074;186.2107086;107.9109268;149.5095978;148.2687683
01/09/2021;319.9057617;187.3700256;66.3416748;93.79551697;262.0974731;198.2076721;426.0256958;185.8722382;109.6402054;150.2776489;150.0832214
02/09/2021;319.0897827;188.1256866;68.07035065;94.08384705;264.8874512;200.2508545;426.3549805;187.0270081;110.216629;149.7789154;151.3424225
03/09/2021;318.8907471;187.8771057;67.76412201;93.62650299;264.8874512;198.905365;428.4104614;185.9618225;110.2365036;149.6093445;150.1526337
07/09/2021;319.0201111;185.8786163;67.36899567;93.02996063;263.3529358;195.9452515;427.9614563;184.5382385;108.9942093;150.1280212;148.2390289
08/09/2021;318.5325012;187.3004303;66.53923035;92.67204285;262.8348389;195.875473;425.4768982;182.7463226;109.5408173;149.2303009;150.6880341
09/09/2021;318.6419678;186.0178223;66.65777588;92.91065216;260.3836365;195.048233;424.0899353;182.7363586;107.3146286;148.7415466;149.8849182
10/09/2021;316.7413025;185.1826324;66.58862305;92.16498566;258.0520325;193.9120331;419.8492432;182.4376984;105.7443619;147.7041931;147.6639557
13/09/2021;317.4080505;185.5405731;68.64328003;93.17910004;256.118988;194.5598755;419.8791809;182.3879395;106.4599228;148.1730042;147.4557495
14/09/2021;316.1144104;184.417038;67.49741364;91.86672211;255.660614;192.0881195;419.3503418;180.2674866;106.2710953;146.5471344;146.8211975
15/09/2021;318.4827271;185.3715515;70.21390533;92.82117462;257.4940491;194.1911011;422.9324646;182.5173492;106.6089935;147.464798;146.7319641
16/09/2021;320.1445923;184.9141846;69.43353271;92.66209412;256.9858704;193.0549011;423.6409302;180.3471375;106.6984406;147.404953;145.3636932
17/09/2021;318.8708496;184.1486053;68.7914505;92.30417633;257.8627014;191.2708588;417.9533997;176.6936035;105.7443619;146.2179718;143.3905945
20/09/2021;312.0942078;182.040741;66.71704102;90.08705139;254.6941071;188.9984589;409.940979;173.1396179;105.0983658;143.0759583;142.9543304
21/09/2021;312.2434692;181.802124;66.90472412;89.97768402;255.2720184;188.1114197;410.1505127;172.641861;105.148056;142.8664856;142.5676575
22/09/2021;316.6816101;182.4782257;68.93962097;91.34971619;255.8798218;190.0947876;416.2172241;174.4437256;106.1717072;143.3652191;142.5379028
23/09/2021;319.9853516;183.0847321;71.34989166;93.54695892;257.9224854;193.0449371;421.5953979;177.1017456;105.9630051;144.6320038;142.0520782
24/09/2021;320.7416382;183.3631287;71.93270111;94.10372925;256.4477844;193.4136963;421.6353149;176.8927002;104.8300018;145.6494141;141.7843781
27/09/2021;322.1049194;182.7168579;74.69858551;95.46582031;253.37883;194.0914459;417.5043945;178.7841644;103.4199982;145.4598999;140.277298
28/09/2021;315.5870056;180.6089935;74.82700348;93.88500214;248.3269958;191.5299988;404.4530029;176.6039886;102.7200012;141.4900055;138.5619965
29/09/2021;315.5299988;182.4400024;74.81999969;94.04000092;249.7100067;191.5200043;403.5299988;175.8399963;103.4899979;141.1399994;140.3500061
30/09/2021;309.9700012;179.2200012;73.90000153;92.65000153;247.1600037;187.8899994;401.2900085;173.2299957;101.7799988;140.7700043;139.1399994
01/10/2021;312.3299866;179.6900024;76.18000031;94.11000061;247.6900024;190.7899933;406.8599854;176.0399933;103.2200012;143.2299957;139.2100067
04/10/2021;309.2000122;179.0899963;77.58999634;93.51999664;243.8300018;189.7100067;396.9899902;175.1100006;103.2399979;140.3399963;141.1699982
05/10/2021;310.1300049;180.0599976;77.97000122;95.09999847;244.9400024;191.5200043;402.7200012;176.7400055;102.5299988;142.1699982;140.9900055
06/10/2021;310.6900024;181.6300049;76.94999695;95.23000336;244.5700073;192.1900024;405.5;176.0899963;103.5100021;142.6199951;143.0800018
07/10/2021;315.3500061;182.3999939;77.76999664;95.86000061;247.5299988;193.9499969;409.8599854;178.3500061;103.7900009;143.7100067;142.5299988
08/10/2021;313.5899963;182.1199951;79.95999908;96.40000153;246.1300049;193.75;407.9299927;177.3200073;102.8099976;142.6000061;141.5200043
11/10/2021;311.7200012;181.8399963;79.66999817;95.40000153;244.4100037;192.1300049;405.6499939;177.6100006;103.0699997;140.6600037;139.6799927
12/10/2021;313.769989;181.9900055;79.73000336;95.27999878;243.7100067;191.8500061;404.6900024;178.1199951;104.4199982;139.7200012;140.6199951
13/10/2021;315.3900146;182.3099976;79.69000244;94.88999939;243.9600067;192.3500061;408.0899963;179.1999969;105.1800003;140.5500031;142.3099976
14/10/2021;318.8599854;184.2899933;80.68000031;96.41999817;247.5;195.7899933;416.9299927;183.0800018;106.4599991;142.7299957;143.9400024
15/10/2021;323.1300049;183.8099976;81.05999756;97.59999847;248.4400024;197.3800049;419.8599854;183.8300018;106.3799973;142.5;143.6600037
18/10/2021;327.0599976;183.0800018;81.26999664;97.65000153;246.5;197.7700043;423.7799988;183.9799957;106.6500015;143.25;142.3300018
19/10/2021;326.0700073;183.2400055;82.09999847;98.56999969;249.6799927;198.6799927;427.6799927;184.3800049;106.6999969;144.3899994;143.9400024
20/10/2021;325.6499939;184.3000031;82.79000092;99.51999664;252.7700043;199.9600067;426.8500061;186.1699982;108.3799973;144.8000031;146.1000061
